word,type_id
milu,2
mim,2
mimbar,2
mimeograf,2
mimesis,2
mimi,2
mimik,2
mimikri,2
mimis,2
mimisan,4
mimosa,2
mimpi,2
min,1
minat,2
minder,1
mindi,2
mindoan,2
mindring,4
mineral,2
mineralisasi,2
mineralogi,2
mineralogis,1
minggat,4
minggir,4
minggu,2
minhaj,2
mini,1
miniatur,2
minibasket,2
minibus,2
minikar,2
minikata,2
minikomputer,2
minim,1
minimal,1
minimarket,2
minimum,2
minium,2
minor,2
minoritas,2
minta,4
mintak,2
mintakat,2
mintakulburuj,2
minterat,2
mintuna,2
minum,4
minus,1
minyak,2
mioglobin,2
miokardia,2
mioma,2
miop,2
miopia,2
miosis,2
miotik,1
mipis,1
mirah,2
mirakel,2
mirat,2
miriapod,2
mirih,4
mirik,4
miring,1
mirip,1
miris,1
mirmekofag,1
mirmekofili,2
mirmekologi,2
misa,2
misai,2
misal,2
misan,2
misantrop,2
misbah,2
misdinar,2
misi,2
misil,2
misiologi,2
misionaris,2
misioner,1
miskal,2
miskin,1
miskram,4
misoa,2
misofobia,2
misogami,2
misoginis,2
mispersepsi,2
mistar,2
mister,2
misteri,2
misterius,1
mistik,2
mistis,1
mistisisme,2
mistri,2
misuh,4
miswat,2
mitasi,2
mite,2
mitisida,2
mitogen,2
mitologi,2
mitologis,1
mitos,2
mitosis,2
mitra,2
mitra sejajar,2
mitraliur,2
mizab,2
mizan,2
mnemonik,2
mob,2
mobil,2
mobilet,2
mobilisasi,2
mobilisator,2
mobilitas,2
moblong,1
mobokrasi,2
mochi,2
modal,2
modalitas,2
modar,4
mode,2
model,2
modeling,2
modem,2
moderamen,2
moderat,1
moderato,1
moderator,2
modern,1
modernisasi,2
modernisme,1
modernitas,2
modernomaniak,2
modifikasi,2
modifikatif,1
modin,2
modis,1
modiste,2
modul,2
modular,1
modulasi,2
modulator,2
modus,2
mofet,2
moga,5
mogok,4
mohair,2
mohon,4
mohor,2
mojah,2
mojang,2
mok,2
moka,2
moke,2
moko,2
moksa,1
mol,2
mola,2
molar,2
mole,2
molek,1
molekul,2
molekuler,1
moler,2
moles,2
molibden,2
molibdenum,2
molor,4
molos,1
molotov,2
moluska,2
momen,2
momental,1
momentum,2
momok,2
momong,4
monarki,2
moncong,2
moncor,4
mondial,1
mondok,1
mondolan,2
mondong,4
monel,2
moneter,1
monggol,4
mongkok,4
mongmong,2
mongolisme,2
mongoloid,1
monisme,2
monitor,2
mono,2
monoatom,2
monodi,2
monodrama,2
monofag,1
monofobia,2
monofonir,2
monogam,1
monogami,2
monogini,2
monografi,2
monogram,2
monokarpa,1
monokel,2
monokini,2
monoklin,1
monoklinal,1
monokotil,2
monokotiledon,2
monokrasi,2
monokrom,2
monokromatis,1
monokromator,2
monoksida,2
monokultur,2
monolingual,1
monolit,2
monolitik,1
monolog,2
monoloyalitas,2
monomania,2
monomer,2
monoploid,1
monopoli,2
monopolistik,1
monopsoni,2
monorel,2
monosakarida,2
monosem,2
monosemantik,2
monosilabel,2
monosilabisme,2
monosit,2
monospermi,2
monoteis,2
monoteisme,2
monotipe,2
monoton,1
monsinyur,2
monster,2
monstera,2
monsun,2
montase,2
montir,2
montit,2
montok,1
monumen,2
monumental,1
monyet,2
monyong,2
monyos,1
mop,2
mopela,2
mopit,2
morak,1
moral,2
moralis,2
moralisasi,2
moralisme,2
moralistis,1
moralitas,2
moratorium,2
morbiditas,2
morbili,2
mordan,2
moreng,2
mores,2
morf,2
morf zero,2
morfem,2
morfemik,2
morfemis,1
morfin,2
morfinis,2
morfofonem,2
morfofonemik,2
morfofonemis,1
morfofonologi,2
morfogenesis,2
morfologi,2
mori,2
moril,1
mormon,2
moron,2
morong,2
mortalitas,2
mortar,2
mortir,2
mosaik,2
mosi,2
moster,2
mota,2
motel,2
motif,2
motivasi,2
motivator,2
moto,2
motor,2
motorik,1
motoris,2
motorisasi,2
moyang,2
mozaik,2
mu,2
mua,2
muai,4
muak,1
muakadah,2
mual,1
mualaf,2
mualamat,2
mualif,2
mualim,2
muamalah,2
muamalat,2
muanas,1
muara,2
muarikh,2
muas,1
muasasah,2
muasir,1
muat,4
muazam,2
muazin,2
mubah,1
mubalig,2
mubaligah,2
mubarak,1
mubarat,2
mubazir,1
mubtadi,2
mubut,1
mud,2
muda,1
mudah,1
mudarabah,2
mudarat,2
mudasir,2
mudat,2
mudigah,2
mudik,4
mudra,2
mudun,4
mufaham,4
mufakat,1
mufarik,4
mufasal,4
mufasir,2
muflis,1
mufrad,1
mufsidin,2
mufti,2
mugabat,2
muhabah,2
muhadarah,2
muhadat,1
muhajat,2
muhajir,2
muhajirin,2
muhal,1
muhalil,2
muhami,2
muhammad,2
muharam,2
muhasabah,2
muhib,2
muhibah,2
muhit,2
muhlikah,2
muhrim,2
muhsin,2
muhtasyam,1
muih,0
mujadalah,2
mujadid,2
mujahadat,2
mujahid,2
mujahidin,2
mujair,2
mujang,2
mujarab,1
mujarad,1
mujari,2
mujbir,2
mujtahid,2
mujtamak,2
mujur,1
muka,2
mukabalah,2
mukadam,2
mukadas,2
mukadim,2
mukadimah,2
mukadis,2
mukah,2
mukalaf,2
mukalid,2
mukaram,2
mukatabah,2
mukena,2
mukhabarah,2
mukhalaf,2
mukhalafah,2
mukhalif,2
mukhalis,2
mukhlis,1
mukhtasar,2
mukibat,2
mukim,2
mukimin,2
mukjizat,2
mukmin,2
mukminat,2
mukminin,2
mukoprotein,2
mukosa,2
mukositis,2
muktabar,1
muktamad,1
muktamar,2
muktamirin,2
muktazilah,2
mukun,2
mula,2
mulai,4
mulakat,2
mulamasah,2
mulas,1
mulato,2
mulazamah,4
mulhid,2
mulia,1
muliawan,2
mullah,2
mulsa,2
multazam,2
multibahasa,1
multibahasawan,2
multidimensi,1
multidisipliner,1
multietnik,2
multifaset,1
multifungsi,1
multigravida,2
multiguna,1
multijutawan,2
multikompleks,1
multikrisis,2
multikultur,2
multikulturalisme,2
multilateral,1
multilingual,1
multilingualisme,2
multimedia,2
multimeter,2
multimilioner,2
multinasional,1
multinegara,1
multiorgan,2
multipara,1
multipel,1
multipleks,1
multiplikasi,2
multiplikator,2
multipolar,1
multiprosesor,2
multirasial,1
multirasialisme,2
multiseluler,1
multivalen,1
multivalensi,2
multivitamin,2
muluk,2
mulur,4
mulus,1
mulut,2
mumayiz,2
mumbang,2
mumbul,4
mumbung,1
mumet,1
mumi,2
mumifikasi,2
mumpung,5
mumpuni,1
mumuk,1
mumut,1
munafik,1
munafikin,2
munajat,2
munajim,2
munasabah,1
muncang,2
munci,2
muncikari,2
muncrat,4
muncul,4
muncus,1
mundam,2
munding,2
mundu,2
mundur,4
mung,2
munggu,2
munggur,2
mungil,1
mungkar,1
mungkin,5
mungkir,4
mungkum,2
mungkur,2
mungmung,2
mungsi,2
mungut,1
munib,2
munjung,1
muno,1
munsyi,2
muntaber,2
muntah,4
muntaha,2
muntu,2
muntul,1
muntup,4
munyuk,2
muon,2
mupus,2
mur,2
mura,2
murad,2
muradif,2
murah,1
murai,2
murakab,1
murakabi,1
mural,2
muram,1
murang,2
muras,2
murbei,2
murca,1
muri,2
murid,2
muring,4
muris,2
murka,4
murni,1
mursal,2
mursyid,2
murtad,4
muruah,2
murung,1
murup,4
murus,4
mus,2
musaadah,2
musabab,2
musabaqah,2
musafir,2
musafirin,2
musakat,1
musala,2
musang,2
musara,2
museolog,2
museologi,2
museum,2
mushaf,2
musibah,2
musik,2
musikal,1
musikalisasi,2
musikalitas,2
musikolog,2
musikologi,2
musikologis,1
musikus,2
musim,2
musisi,2
muskil,1
muskovit,2
muslih,2
muslihat,2
muslim,2
muslimat,2
muslimin,2
muslin,2
musnah,4
muspra,1
mustahak,1
mustahik,2
mustahil,1
mustaid,1
mustajab,1
mustaka,2
mustakim,1
mustamik,2
mustang,2
musuh,2
musyarakah,2
musyarakat,2
musyarik,2
musyawarah,2
musyrik,2
musyrikin,2
musytak,4
musytari,2
mutagen,2
mutah,2
mutakadim,1
mutakalim,2
mutakhir,1
mutaki,2
mutalaah,2
mutan,2
mutasawif,2
mutasi,2
mutawif,2
mute,2
mutiara,2
mutih,4
mutilasi,2
mutisme,2
mutlak,1
mutmainah,2
mutu,2
mutualisme,2
mutung,4
muwafakat,2
muwahid,2
muwajahah,4
muwakal,2
muwakil,2
muwari,4
muzah,2
muzakar,2
muzakarah,2
muzaki,2
muzamil,2
muzawir,2
muzhab,2
n,2
na,0
naam,0
nabatah,2
nabati,1
nabi,2
nabu,2
nada,2
nadi,2
nadim,2
nadir,1
naf,2
nafar,4
nafi,2
nafiri,2
nafkah,2
nafsi,2
nafsu,2
nafta,2
naftalena,2
naftena,2
naftol,2
naga,2
nagam,2
nagara,2
nagari,2
nagasari,2
nah,7
nahak,4
nahas,1
nahdiyin,2
nahi,2
nahkoda,2
nahu,2
naib,2
naif,1
naik,4
naik kelas,4
naim,1
najam,2
najasah,2
najis,1
nak,5
naka,4
nakal,1
nakara,2
nakhoda,2
nal,2
nala,4
nalam,2
nalar,5
nali,2
naluri,2
naluriah,1
nama,2
namaskara,2
namatad,2
namatium,2
nambi,2
namnam,2
nampan,2
namun,8
nan,8
nanah,2
nanang,1
nanap,4
nanaplankton,2
nanar,1
nanas,2
nandu,2
nandung,2
nang,8
nangka,2
nangkring,4
nangui,2
naning,2
nanofarad,2
nanofosil,2
nanogram,2
nanometer,2
nanti,2
napal,2
napalm,2
napas,2
napuh,2
naqal,2
naqli,1
nara,2
narablog,2
narapati,2
narapidana,2
narapraja,2
narasi,2
narasumber,2
naratif,1
narator,2
narkolepsi,2
narkomaniak,2
narkose,2
narkosis,2
narkotik,2
narpati,2
narsis,2
narsisisme,2
narsisme,2
narwastu,2
nas,2
nasab,2
nasabah,2
nasakh,4
nasal,1
nasalisasi,2
nasar,2
nasehat,2
nasel,2
nasi,2
nasib,2
nasihat,2
nasion,2
nasional,1
nasionalis,2
nasionalisasi,2
nasionalisme,2
nasionalistis,1
nasionisme,2
naskah,2
nasofaring,2
nasrani,2
nasti,2
nasut,2
natal,2
natalitas,2
natang,2
natar,2
nativis,2
nativisme,2
nativistik,1
natolokal,2
natrium,2
natur,2
natura,2
natural,1
naturalis,2
naturalisasi,2
naturalisme,2
naturalistis,1
naturopatis,1
naung,4
nauplius,2
nausea,2
nautik,1
nautika,2
nautikal,1
nautilus,2
navigasi,2
navigator,2
nawa,6
nawaitu,5
nawala,2
nawala patra,2
nawalapradata,2
nayaka,2
nayam,2
nayap,4
nazam,2
nazar,2
nazi,2
naziisme,2
nazim,2
nazir,1
ndoro,2
ndoroisme,2
neala,2
nealogi,2
nebeng,4
nebula,2
nebulium,2
neces,1
necis,1
nefoskop,2
nefrektomi,2
nefridium,2
nefrit,2
nefritis,2
nefroblastoma,2
nefrologi,2
nefron,2
nefrosis,2
negara,2
negarawan,2
negasi,2
negatif,1
negativisme,2
negativistik,1
neger,2
negosi,2
negosiasi,2
negosiator,2
negrito,2
negro,2
negroid,2
negus,2
nek,1
neka,6
nekad,1
nekara,2
nekat,1
nekel,2
neko neko,5
nekrofag,2
nekrofagus,1
nekrofili,2
nekrofilia,2
nekrogeografi,2
nekrolog,2
nekrologi,2
nekromansi,2
nekropolis,2
nekropsi,2
nekrosis,2
neksus,2
nektar,2
nelangsa,1
nelayan,2
nemagon,2
nematoda,2
nematologi,2
nematosida,2
nematosis,2
nenda,2
nendatan,2
nenek,2
nenekanda,2
nenen,4
nenenda,2
nener,2
nenes,4
neng,2
neodarwinisme,2
neodimium,2
neofeodalisme,2
neofeodalistis,1
neoiknologi,2
neoimpresionisme,2
neokarpi,2
neoklasik,1
neoklasisme,2
neokolonialisme,2
neoliberalisme,2
neolit,2
neolitik,2
neolitikum,2
neologi,2
neologisme,2
neolokal,2
neon,2
neonatal,2
neonatus,2
neontologi,2
neoplasma,2
neoplatonisme,2
neoprena,2
neositosis,1
neotipologi,2
neovirus,2
neozoikum,2
nepotis,2
nepotisme,2
neptunium,2
neptunus,2
neraca,2
nerak sarak,4
neraka,2
neritik,1
neritopelagik,1
neritoplankton,2
nervasi,2
nervur,2
nestapa,1
nestor,2
net,2
neto,1
netra,2
netral,1
netralis,2
netralisasi,2
netralisme,2
netralitas,2
neural,1
neuralgia,1
neurastenia,2
neuritis,2
neuroblastoma,2
neuroglia,2
neurolinguistik,2
neurolog,2
neurologi,2
neurologis,1
neuron,2
neurosis,2
neurotik,1
neurotransmiter,2
neustonologi,2
neutrino,2
neutron,2
newton,2
ngaben,2
ngakngikngok,1
ngalau,2
nganga,4
ngarai,2
ngeang,2
ngebet,1
ngebut,4
ngeceng,4
ngeden,4
ngenas,4
ngengat,2
ngeong,2
ngeri,1
ngiang,2
ngilu,1
ngoko,1
ngoyo,4
ngung,2
ni,0
nia,2
niaga,2
niagawan,2
nian,5
niasin,2
niat,2
nibung,2
nidasi,2
nidera,4
nidikola,2
nidulus,2
nifak,1
nifas,2
nih,0
nihil,1
nihilis,2
nihilisme,2
nijas,2
nik,2
nikah,2
nikel,2
nikmat,1
nikotin,2
niktigami,2
nila,2
nilai,2
nilakandi,2
nilam,2
nilau,2
nilon,2
nimbostratus,2
nimbrung,4
nimfomania,2
ninabobo,2
ning,2
ningnong,2
ningrat,2
nini,2
ninik,2
ninitowok,2
niobium,2
nipah,2
nipis,2
nira,2
niraksara,1
niraksarawan,2
nirgagasan,1
nirgesekan,2
nirguna,1
nirkabel,1
nirlaba,1
nirleka,1
nirmala,1
nirselera,1
nirwana,2
nirwarta,2
nisab,2
nisan,2
nisbah,2
nisbi,1
niscaya,5
niskala,1
nista,1
nistagmus,2
nistatin,2
nitrat,2
nitrifikasi,2
nitrobenzena,2
nitrofili,1
nitrofit,2
nitrogen,2
nitrogliserin,2
nitroselulosa,2
niyaga,2
noa,2
nobat,2
nobelium,2
noda,2
nodulus,2
nodus,2
noja,2
noken,2
noktah,2
nokturia,1
nokturnal,1
nol,6
nomad,2
nomenklatur,2
nomina,2
nominal,1
nominalisasi,2
nominalisme,2
nominasi,2
nominatif,2
nominator,2
nomine,2
nomogram,2
nomokrasi,2
nomor,2
nomplok,4
non,2
nonagresi,1
nonaktif,1
nonblok,1
nondepartemen,2
nondepartemental,1
none,2
nonekonomi,2
noneksakta,2
nonfiksi,2
nonformal,1
nongol,4
nonhistoris,1
noni,2
nonilium,6
nonindustri,2
nonintervensi,1
nonius,2
nonkimia,1
nonkombatan,2
nonkonvensional,1
nonkooperasi,2
nonkooperatif,1
nonmedis,1
nonmigas,2
nonmiliter,1
nonok,2
nonol,2
nonong,1
nonpatogenik,1
nonpemerintah,2
nonpolitik,2
nonpredikatif,1
nonpribumi,2
nonproduktif,1
nonprofit,2
nonprotein,2
nonsens,2
nonsilabis,1
nonstandar,1
nonstop,1
nonteknis,1
nontradisional,1
nonverbal,1
nopek,6
norak,1
norit,2
norma,2
normal,1
normalisasi,2
normatif,1
nosologi,2
nostalgia,2
nostrum,2
not,2
nota,2
notabene,2
notariat,2
notaris,2
notasi,2
notes,2
notifikasi,2
notula,2
notulis,2
nova,2
novel,2
novela,2
novelet,2
novelis,2
november,2
novena,2
novokaina,2
nrima,1
nuansa,2
nubuat,2
nudis,2
nudisme,2
nugat,2
nugraha,2
nujum,2
nukil,4
nukleat,2
nukleolus,2
nukleon,2
nukleoprotein,2
nukleus,2
nuklida,2
nuklir,1
nulipara,2
numeralia,2
numerik,1
numeris,1
numismatika,2
nun,5
nunatak,2
nung,2
nunsius,2
nunut,4
nur,2
nuraga,1
nurani,1
nurbisa,2
nuri,2
nuriah,1
nus,2
nusaindah,2
nusantara,2
nusyu,2
nutan,2
nutasi,2
nutfah,2
nutriea,2
nutrisi,2
nutrisionis,2
nutrisisme,2
nuzul,4
nuzulul quran,2
nyai,2
nyak,2
nyala,2
nyalang,1
nyalar,5
nyale,2
nyali,2
nyaman,1
nyambing,2
nyamik,2
nyamleng,1
nyampang,0
nyamplung,2
nyamuk,2
nyamur,2
nyana,4
nyang,0
nyanya,4
nyanyah,4
nyanyang,1
nyanyar,1
nyanyi,4
nyanyu,4
nyanyuk,1
nyapang,2
nyapnyap,4
nyarang,2
nyarik,1
nyaring,1
nyaris,5
nyata,1
nyatuh,2
nyawa,2
nyawang,2
nyelekit,1
nyemplong,2
nyentrik,4
nyenyai,1
nyenyak,1
nyenyat,1
nyenyeh,4
nyenyep,1
nyepi,2
nyeri,1
nyerocos,4
nyi,2
nyingnying,2
nyinyir,1
nyiri,2
nyiru,2
nyit,4
nyiur,2
nyolnyolan,4
nyolo,2
nyoman,2
nyong,2
nyonya,2
nyonyeh,1
nyonyong,1
nyonyor,1
nyungsung,4
nyunyut,4
nyureng,4
nyut,2
o,2
oase,2
oasis,2
obar,4
obat,2
obduksi,2
obelisk,2
obeng,2
obesitas,2
obi,2
obituarium,2
objek,2
objektif,1
objektivisme,2
objektivitas,2
oblak,1
oblasi,2
obligasi,2
oblong,2
obo,2
obor,2
obral,4
obras,2
obrol,4
obrus,2
observasi,2
observatorium,2
obsesi,2
obsesif,1
obsidian,2
obsolet,1
obstetri,2
obstruen,2
obstruksi,2
obviatif,2
obyek,2
obyektif,1
obyektivisme,2
obyektivitas,2
oceh,4
odalan,2
ode,2
odekolonye,2
odinometer,2
oditur,2
odoh,1
odol,2
odometer,2
odontoblas,2
odontoid,2
odontologi,2
odoran,2
oersted,2
ofensif,2
oferte,2
ofisial,2
ofset,2
oftalmia,2
oftalmoskop,2
oga,2
ogah,4
ogam,4
ogel,1
ogok,4
ogonium,2
ohm,2
ohmmeter,2
oja,4
ojeg,2
ojek,2
ojok,4
okarina,2
oke,0
oker,2
oklokrasi,2
oklusi,2
oklusif,1
oknum,2
okok,1
oksalat,2
oksiasetilena,1
oksida,2
oksidan,2
oksidasi,2
oksidator,2
oksigen,2
oksigenase,2
oksimoron,2
oksitetrasiklin,2
oksiton,2
oktaf,2
oktagon,2
oktahedron,2
oktal,1
oktana,2
oktet,2
oktober,2
oktroi,2
okulasi,2
okuler,1
okulis,2
okultis,2
okultisme,2
okupasi,2
okupasional,1
olah,2
olah gerak,2
olah tubuh,2
olahraga,2
olahragawan,2
olak,2
olanda,2
oleander,2
olefin,2
oleh,8
olek,4
oleng,1
oleografi,2
oleometer,2
oleovitamin,2
oles,4
olet,4
oleum,2
oli,2
oligarki,2
oligofagus,1
oligofrenia,2
oligopoli,2
oligopolistis,1
oligopsoni,2
oligosen,2
oligositemia,2
oligotrofik,1
oliman,2
olimpiade,2
oliva,2
olivin,2
olok,2
om,0
om swastiastu,1
oma,2
ombak,2
ombyok,2
omega,2
omel,4
omikron,2
omnibus,2
omnivor,2
omong,2
ompol,2
ompong,1
ompreng,2
omprong,4
ompu,2
omset,2
omslah,2
omzet,2
onagata,2
onak,2
onani,2
onar,2
oncat,4
once,2
oncek,4
oncen,2
oncer,1
oncom,2
oncor,2
onder,2
onderdil,2
onderdistrik,2
onderneming,2
onderok,2
ondo,2
ondoafi,2
ondok,4
ondos,2
ong,7
ongahangih,1
ongeh,1
onggok,2
ongji,2
ongkang,4
ongkok,4
ongkos,2
ongok,1
oniks,2
onkogen,1
onkologi,2
onomasiologi,2
onomastika,2
onomatologi,2
onomatope,2
ons,2
onslah,2
ontogeni,2
ontologi,2
ontologis,2
onyang,2
onyok,4
onyot,4
oogenesis,2
oolit,2
opa,2
opak,2
opal,2
opalesen,1
opas,2
opasitas,2
opelet,2
open,2
opendim,2
openkap,2
oper,4
opera,2
operasi,2
operasional,1
operasionalisasi,2
operatif,1
operator,2
operet,2
operkulum,2
opini,2
opisometer,2
opium,2
oplah,2
oplet,2
oplos,4
opmak,2
opname,2
oponen,2
opor,2
oportunis,2
oportunisme,2
oportunistis,1
oportunitas,2
oposan,2
oposisi,2
oppo,2
opsen,2
opseter,2
opsi,2
opsin,2
opsiner,2
opsional,1
opsir,2
opstal,2
optatif,2
optik,1
optika,2
optimal,1
optimis,2
optimisme,2
optimistis,1
optimum,1
optis,1
optisien,2
optoelektronika,2
optometri,2
optometris,2
opus,2
orak,4
orakel,2
oral,1
oralit,2
orang,2
oranye,2
orasi,2
orator,2
oratoria,2
oratoris,1
oratorium,2
orbit,2
orbita,2
orbital,2
orde,2
order,2
ordi,2
ordinal,1
ordinasi,2
ordinat,2
ordiner,1
ordner,2
ordo,2
ordonans,2
ordonansi,2
oren,2
oreng,2
oreol,0
oret,4
organ,2
organdi,2
organel,2
organik,1
organis,1
organisasi,2
organisator,2
organisatoris,1
organisme,2
organismus,2
organogram,2
organon,2
orgasme,2
orgasmik,1
orgel,2
orien,2
oriental,1
orientalis,2
orientasi,2
origami,2
orion,2
orisinal,1
orisinalitas,1
orkes,2
orkestra,2
orkestrasi,2
ornamen,2
ornamental,1
ornamentasi,2
ornitologi,2
ornitologis,1
ornitosis,2
orografi,2
orografik,0
orografis,1
orok,2
ortodidaktik,2
ortodoks,1
ortodoksi,2
ortodrom,2
ortoepi,2
ortografi,2
ortografis,1
ortoklas,2
ortopedagogik,2
ortopedi,2
ortopedis,1
ose,2
osean,2
oseanarium,2
oseanografi,2
oseanologi,2
osifikasi,2
osikel,2
osilasi,2
osilator,2
osilograf,2
osilogram,2
osiloskop,2
oskulum,2
osmium,2
osmometer,2
osmoregulasi,1
osmose,2
osmosis,2
ostentasi,2
osteoblas,2
osteoklas,2
osteologi,2
osteopati,2
osteoporosis,2
ostium,2
otak,2
otar,2
otek,2
otentik,1
oto,2
otobus,2
otofon,2
otologi,2
otomat,2
otomatis,1
otomatisasi,2
otomobil,2
otomotif,1
otonom,1
otonomi,2
otopet,2
otorisasi,2
otoritas,2
otoriter,1
otoritet,2
otoskop,2
otot,2
ototipi,2
oval,1
ovarium,2
ovasi,2
oven,2
over,4
overaktif,1
overal,2
overdosis,2
overkompensasi,2
overpopulasi,2
overproduksi,2
oversimplifikasi,2
overste,2
oviduk,2
ovipar,2
oviparitas,2
ovipositor,2
ovitesis,2
ovovivipar,2
ovulasi,2
ovulum,2
ovum,2
oyak,4
oyek,2
oyok,4
oyong,1
oyot,2
ozokerit,2
ozon,2
ozonisator,2
ozonometer,2
p,2
pabean,2
pabrik,2
pabrikan,2
pabrikasi,2
pacai,2
pacak,1
pacal,2
pacangan,2
pacar,2
pacar cina,2
pacau,2
pace,2
pacek,4
paceklik,2
pacet,2
pacih,2
pacik,4
pacok,4
pacu,2
pacuk,4
pacul,2
pada,9
padah,2
padahal,0
padak,2
padam,1
padan,2
padang,2
padas,2
padasan,2
padat,1
padepokan,2
padi,2
padma,2
padmasana,2
padmi,2
padri,2
padu,1
padudan,2
paduk,2
paduka,2
paduraksa,2
paedofil,2
paes,4
pagan,1
paganisme,2
pagar,2
pagas,4
pagebluk,2
pagelaran,2
pagi,2
pagina,2
pagoda,2
pagon,1
pagu,2
pagun,1
pagupon,2
pagut,4
paguyuban,2
pah,0
paha,2
pahala,2
paham,2
pahang,2
pahar,2
pahat,2
paheman,2
pahit,1
pahlawan,2
pahter,2
pai,2
paidon,2
pail,2
pailit,1
paing,2
pair,2
pais,2
paitua,0
paja,2
pajak,2
pajan,4
pajang,4
pajuan,2
pajuh,1
pak,0
pakai,4
pakal,2
pakan,2
pakanira,3
pakansi,2
pakar,2
pakaryan,2
pakat,2
pakau,2
pakcik,0
pakde,0
pakem,1
paket,2
pakihang,2
pakihi,2
paking,2
pakis,2
paklik,0
pakpui,2
pakpung,2
paksa,4
paksi,2
paksina,2
pakta,2
pakter,2
paku,2
pakuh,2
pakuk,4
pakuncen,2
pakus,2
pal,2
pala,2
paladium,2
palagan,2
palai,2
palak,1
palaka,2
palam,2
palamarta,1
palang,2
palapa,2
palar,4
palari,2
palas,2
palat,2
palatabilitas,2
palatal,1
palatalisasi,2
palatografi,2
palatogram,2
palatum,2
palau,2
palawija,2
paldu,2
pale,4
palem,2
palen,2
paleoantropologi,2
paleobotani,2
paleoekologi,2
paleogeografi,2
paleografi,2
paleografis,1
paleoklimatologi,2
paleolitik,1
paleolitikum,2
paleontologi,2
paleosen,2
paleozoikum,2
pales,1
palet,2
paliatif,2
palindrom,2
paling,4
palinologi,2
palis,4
palit,2
palka,2
pallawa,2
palmarosa,2
palmin,2
palmistri,2
palmitat,2
palolo,2
palpasi,2
palsu,1
paltu,2
palu,2
paluh,2
palun,4
palung,2
palut,2
pamah,2
paman,2
pameget,2
pamer,4
pamflet,2
pamit,4
pamong,2
pamong praja,2
pamor,2
pampa,2
pampan,2
pampang,4
pampas,2
pampat,1
pamper,2
pampiniform,2
pamrih,2
pamungkas,2
pan,2
pana,4
panah,2
panai,2
panakawan,2
panar,1
panas,1
panasea,2
panau,2
pancabicara,2
pancabuta,2
pancacita,2
pancadarma,2
pancaindra,2
pancaka,2
pancakara,4
pancakembar,2
pancal,4
pancalima,2
pancalogam,2
pancalomba,2
pancalongok,2
pancamarga,2
pancamuka,2
pancang,2
pancaniti,2
pancapersada,2
pancar,4
pancar terus,4
pancaragam,1
pancarajadiraja,2
pancaroba,2
pancarona,2
pancasila,2
pancasilais,2
pancasona,2
pancasuara,2
pancasuda,2
pancausaha,2
pancawalikrama,2
pancawara,2
pancawarna,2
pancawarsa,2
panci,2
pancing,2
pancir,2
pancit,4
panco,4
pancong,2
pancung,2
pancur,4
pancut,4
pandai,1
pandak,1
pandam,2
pandan,2
pandang,2
pandau,2
pandawa,2
pandega,2
pandemi,2
pandemik,1
pandialektal,1
pandir,1
pandit,2
pandom,2
pandu,2
panekuk,2
panel,2
panelis,2
panembahan,2
panembrama,2
panen,2
panewu,2
pangabekti,2
pangah,4
pangan,2
pangeran,2
pangestu,2
panggak,1
panggal,2
panggang,4
panggar,2
panggau,2
panggih,4
panggil,4
panggon,2
panggu,2
panggul,2
panggung,2
pangkah,4
pangkai,1
pangkal,2
pangkal tolak,2
pangkas,4
pangkat,2
pangkek,4
pangkin,2
pangkon,2
pangku,4
pangkung,4
pangkur,2
panglima,2
pangling,4
panglong,2
pangolat,2
pangonan,2
pangpet,4
pangpung,2
pangreh praja,2
pangrukti,2
pangsa,2
pangsek,1
pangsi,2
pangsit,2
panguk,4
pangur,2
pangus,1
panik,1
paniki,2
panil,2
paninggil,2
paningset,2
panir,2
paniradia,2
panitera,2
panitia,2
panja,0
panjak,2
panjang,1
panjar,2
panjarwala,2
panjat,4
panji,2
panjing,2
panjul,1
panjunan,2
panjut,2
pankreas,2
pankromatis,1
pankronis,1
panlektal,1
panleukopenia,2
panoptikum,2
panorama,2
panser,2
pantai,2
pantak,4
pantalon,2
pantang,2
pantar,2
pantas,1
pantat,2
pantau,2
panteis,2
panteisme,2
panteistis,1
pantek,2
pantekosta,2
panteon,2
panter,2
panti,2
pantik,4
panting,4
pantis,2
panto,1
pantofel,2
pantograf,2
pantomim,2
pantri,2
pantul,4
pantun,2
panus,2
panutan,2
panyembrama,2
papa,1
papacang,2
papah,4
papain,2
papak,1
papakerma,1
papan,2
papar,1
paparazi,2
papas,4
papatong,2
papi,2
papila,2
papirus,2
papras,4
paprika,2
papui,2
par,2
para,2
parab,2
parabasis,2
parabel,2
parabiosis,2
parabola,2
paradam,0
parade,2
paradigma,2
paradigmatis,1
paradiso,2
paradoks,2
paradoksal,1
parados,2
paraf,2
parafasia,2
parafemia,2
parafin,2
parafrasa,2
parafrenia,2
paragaster,2
paragog,2
paragon,2
paragraf,2
parah,1
parak,2
paralaks,2
paraldehida,2
paralel,1
paralelisasi,2
paralelisme,2
paralelogram,2
paralgesia,2
paralinguistik,2
paralinguistis,1
paralipsis,2
paralisis,2
paralitis,1
param,2
paramarta,1
paramasastra,2
paramedis,2
paramen,2
parameter,2
paramiliter,1
paran,2
parang,2
paranoia,2
paranoid,1
paranormal,1
paranpara,2
parap,2
parapalatal,2
parapati,2
paraplasme,2
paraplegia,2
parapodium,2
parapsikolog,2
